trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N1,2,10.0.1.184,2018-02-01 00:51:27.965823,1517446287.965862,1517446291.812373
trial3,N3,6,10.0.12.89,2018-02-01 00:51:27.965823,1517446291.81259,1517446294.022326
