trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N1,2,10.2.5.214,2018-01-31 23:24:34.355910,1517441074.355954,1517441079.837664
trial3,N3,6,10.2.15.63,2018-01-31 23:24:34.355910,1517441079.83794,1517441082.35059
