trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N2,3,10.2.7.27,2018-01-31 22:40:55.894232,1517438455.894272,1517438459.231021
trial1,N4,7,10.2.10.43,2018-01-31 22:40:55.894232,1517438459.231271,1517438463.64926
