trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N6,12,10.1.6.72,2018-01-31 22:37:19.603270,1517438239.603311,1517438258.347447
trial1,N8,16,10.1.2.203,2018-01-31 22:37:19.603270,1517438258.347703,1517438260.675771
