trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N1,1,10.2.5.214,2018-01-31 23:24:12.987451,1517441052.987503,1517441071.396421
trial3,N3,5,10.2.15.63,2018-01-31 23:24:12.987451,1517441071.39667,1517441073.728539
