trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N1,1,10.2.5.214,2018-01-31 23:19:34.647474,1517440774.647523,1517440780.189972
trial3,N3,5,10.2.15.63,2018-01-31 23:19:34.647474,1517440780.190177,1517440780.324684
