trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N1,1,10.2.5.214,2018-01-31 22:34:21.007401,1517438061.007438,1517438105.507589
trial1,N3,5,10.2.15.63,2018-01-31 22:34:21.007401,1517438105.511295,1517438106.736772
