trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N1,1,10.2.5.214,2018-01-31 22:40:27.133826,1517438427.133867,1517438445.506218
trial1,N3,5,10.2.15.63,2018-01-31 22:40:27.133826,1517438445.50738,1517438447.84289
