trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N6,12,10.3.4.76,2018-01-31 22:40:04.574574,1517438404.574644,1517438423.978064
trial1,N8,16,10.3.7.202,2018-01-31 22:40:04.574574,1517438423.978303,1517438426.463401
