trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N6,11,10.1.6.72,2018-01-31 23:17:25.605341,1517440645.605374,1517440648.931182
trial3,N8,15,10.1.2.203,2018-01-31 23:17:25.605341,1517440648.931409,1517440660.967627
