trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N1,1,10.0.1.184,2018-01-31 22:27:28.984449,1517437648.984485,1517437741.004312
trial1,N3,5,10.0.12.89,2018-01-31 22:27:28.984449,1517437741.009157,1517437742.814897
