trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N1,1,10.0.1.184,2018-01-31 22:37:41.418282,1517438261.418322,1517438279.212446
trial1,N3,5,10.0.12.89,2018-01-31 22:37:41.418282,1517438279.212739,1517438281.547346
