trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N1,1,10.2.5.214,2018-01-31 21:15:58.978177,1517433358.978215,1517433377.141347
trial1,N2,3,10.2.7.27,2018-01-31 21:15:58.978177,1517433377.141582,1517433379.807989
trial1,N3,5,10.2.15.63,2018-01-31 21:15:58.978177,1517433379.80826,1517433382.127667
trial1,N4,7,10.2.10.43,2018-01-31 21:15:58.978177,1517433382.127893,1517433385.844186
