trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N6,11,10.3.4.76,2018-01-31 23:19:02.417415,1517440742.417457,1517440745.696098
trial3,N8,15,10.3.7.202,2018-01-31 23:19:02.417415,1517440745.69811,1517440757.027232
