trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N5,10,10.1.12.133,2018-01-31 23:16:57.826032,1517440617.826109,1517440634.663216
trial3,N7,14,10.1.6.236,2018-01-31 23:16:57.826032,1517440634.668401,1517440644.241221
