trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N5,10,10.3.8.97,2018-01-31 23:22:58.464429,1517440978.464468,1517440998.915852
trial3,N7,14,10.3.0.140,2018-01-31 23:22:58.464429,1517440998.916091,1517441010.830573
