trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N6,12,10.1.6.72,2018-02-01 00:50:45.023350,1517446245.023392,1517446263.034271
trial3,N8,16,10.1.2.203,2018-02-01 00:50:45.023350,1517446263.034511,1517446265.901721
