trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N5,9,10.3.8.97,2018-01-31 22:38:28.909809,1517438308.909868,1517438317.916819
trial1,N7,13,10.3.0.140,2018-01-31 22:38:28.909809,1517438317.919014,1517438330.92435
