trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N5,9,10.3.8.97,2018-01-31 22:29:55.100551,1517437795.102186,1517437821.242821
trial1,N7,13,10.3.0.140,2018-01-31 22:29:55.100551,1517437821.244204,1517437855.485601
