trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N1,9,10.2.5.214,2018-01-31 23:03:26.843786,1517439806.843824,1517439836.769018
trial3,N2,11,10.2.7.27,2018-01-31 23:03:26.843786,1517439836.769208,1517439850.92371
trial3,N3,13,10.2.15.63,2018-01-31 23:03:26.843786,1517439850.923974,1517439895.179536
trial3,N4,15,10.2.10.43,2018-01-31 23:03:26.843786,1517439895.179731,1517439931.860129
