trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N2,3,10.0.9.209,2018-01-31 23:22:15.862377,1517440935.862417,1517440938.84032
trial3,N4,7,10.0.2.26,2018-01-31 23:22:15.862377,1517440938.840582,1517440943.611261
