trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N1,2,10.0.1.184,2018-01-31 22:38:02.236334,1517438282.236373,1517438286.211826
trial1,N3,6,10.0.12.89,2018-01-31 22:38:02.236334,1517438286.212063,1517438288.228331
