trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N1,2,10.0.1.184,2018-01-31 22:29:03.569649,1517437743.569688,1517437751.847359
trial1,N3,6,10.0.12.89,2018-01-31 22:29:03.569649,1517437751.847595,1517437753.248038
