trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N2,3,10.0.9.209,2018-02-01 00:51:34.742903,1517446294.742943,1517446297.544059
trial3,N4,7,10.0.2.26,2018-02-01 00:51:34.742903,1517446297.544296,1517446302.316008
