trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N2,4,10.2.7.27,2018-01-31 23:19:45.769763,1517440785.7698,1517440786.217666
trial3,N4,8,10.2.10.43,2018-01-31 23:19:45.769763,1517440786.217857,1517440792.793434
