trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N2,4,10.0.9.209,2018-02-01 00:43:16.068885,1517445796.06892,1517445797.746723
trial3,N4,8,10.0.2.26,2018-02-01 00:43:16.068885,1517445797.746914,1517445814.084034
