trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N1,1,10.0.1.184,2018-01-31 23:17:59.176195,1517440679.176232,1517440684.775289
trial3,N3,5,10.0.12.89,2018-01-31 23:17:59.176195,1517440684.775502,1517440684.90082
