trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N1,1,10.0.1.184,2018-01-31 23:21:48.016515,1517440908.016556,1517440925.884529
trial3,N3,5,10.0.12.89,2018-01-31 23:21:48.016515,1517440925.884781,1517440927.954896
