trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N1,1,10.0.1.184,2018-01-31 20:59:52.873671,1517432392.873709,1517432488.807539
trial1,N2,3,10.0.9.209,2018-01-31 20:59:52.873671,1517432488.807734,1517432491.156503
trial1,N3,5,10.0.12.89,2018-01-31 20:59:52.873671,1517432491.156701,1517432492.978186
trial1,N4,7,10.0.2.26,2018-01-31 20:59:52.873671,1517432492.978364,1517432504.582589
