trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N1,1,10.0.1.184,2018-01-31 21:12:59.278153,1517433179.278201,1517433210.681775
trial1,N2,3,10.0.9.209,2018-01-31 21:12:59.278153,1517433210.682015,1517433214.108542
trial1,N3,5,10.0.12.89,2018-01-31 21:12:59.278153,1517433214.10877,1517433216.394132
trial1,N4,7,10.0.2.26,2018-01-31 21:12:59.278153,1517433216.394358,1517433221.429083
