trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N1,2,10.2.5.214,2018-01-31 23:11:38.098933,1517440298.098977,1517440302.237539
trial3,N2,4,10.2.7.27,2018-01-31 23:11:38.098933,1517440302.237791,1517440304.718528
trial3,N3,6,10.2.15.63,2018-01-31 23:11:38.098933,1517440304.718762,1517440307.113015
trial3,N4,8,10.2.10.43,2018-01-31 23:11:38.098933,1517440307.113252,1517440315.126691
