trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N2,4,10.0.9.209,2018-01-31 23:22:24.367004,1517440944.36704,1517440946.671914
trial3,N4,8,10.0.2.26,2018-01-31 23:22:24.367004,1517440946.672154,1517440954.940928
