trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N6,11,10.1.6.72,2018-01-31 22:25:46.883240,1517437546.884882,1517437557.85246
trial1,N8,15,10.1.2.203,2018-01-31 22:25:46.883240,1517437557.853916,1517437593.983391
