trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N1,10,10.2.5.214,2018-01-31 21:17:35.361080,1517433455.361125,1517433474.52347
trial1,N2,12,10.2.7.27,2018-01-31 21:17:35.361080,1517433474.52371,1517433491.998156
trial1,N3,14,10.2.15.63,2018-01-31 21:17:35.361080,1517433491.998381,1517433502.435742
trial1,N4,16,10.2.10.43,2018-01-31 21:17:35.361080,1517433502.435963,1517433504.779001
