trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N1,10,10.2.5.214,2018-01-31 23:12:45.416462,1517440365.416508,1517440384.949372
trial3,N2,12,10.2.7.27,2018-01-31 23:12:45.416462,1517440384.949625,1517440406.869778
trial3,N3,14,10.2.15.63,2018-01-31 23:12:45.416462,1517440406.870005,1517440418.148207
trial3,N4,16,10.2.10.43,2018-01-31 23:12:45.416462,1517440418.148434,1517440421.006865
