trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N2,3,10.2.7.27,2018-01-31 23:19:42.278804,1517440782.27886,1517440782.777598
trial3,N4,7,10.2.10.43,2018-01-31 23:19:42.278804,1517440782.777784,1517440785.148464
