trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N1,10,10.0.1.184,2018-01-31 21:05:13.079104,1517432713.079144,1517432775.704687
trial1,N2,12,10.0.9.209,2018-01-31 21:05:13.079104,1517432775.704902,1517432827.202243
trial1,N3,14,10.0.12.89,2018-01-31 21:05:13.079104,1517432827.202474,1517432860.332043
trial1,N4,16,10.0.2.26,2018-01-31 21:05:13.079104,1517432860.332233,1517432861.866944
