trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N6,11,10.1.6.72,2018-02-01 00:40:09.844996,1517445609.84504,1517445620.052749
trial3,N8,15,10.1.2.203,2018-02-01 00:40:09.844996,1517445620.052941,1517445652.947603
