trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N6,12,10.3.4.76,2018-01-31 23:23:51.860747,1517441031.860787,1517441049.934318
trial3,N8,16,10.3.7.202,2018-01-31 23:23:51.860747,1517441049.93456,1517441052.328823
