trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N1,2,10.2.5.214,2018-01-31 21:16:26.355870,1517433386.355916,1517433390.402386
trial1,N2,4,10.2.7.27,2018-01-31 21:16:26.355870,1517433390.40264,1517433392.756389
trial1,N3,6,10.2.15.63,2018-01-31 21:16:26.355870,1517433392.756628,1517433395.159889
trial1,N4,8,10.2.10.43,2018-01-31 21:16:26.355870,1517433395.160122,1517433402.856891
