trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N5,10,10.1.12.133,2018-01-31 22:24:22.124943,1517437462.128446,1517437518.84935
trial1,N7,14,10.1.6.236,2018-01-31 22:24:22.124943,1517437518.854298,1517437545.314151
