trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N5,10,10.1.12.133,2018-01-31 22:36:29.276156,1517438189.276197,1517438208.689348
trial1,N7,14,10.1.6.236,2018-01-31 22:36:29.276156,1517438208.689607,1517438219.735617
