trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N2,3,10.0.9.209,2018-01-31 22:29:13.996498,1517437753.996537,1517437755.734559
trial1,N4,7,10.0.2.26,2018-01-31 22:29:13.996498,1517437755.734794,1517437770.140127
