trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N1,2,10.0.1.184,2018-01-31 21:01:45.326456,1517432505.3265,1517432513.908406
trial1,N2,4,10.0.9.209,2018-01-31 21:01:45.326456,1517432513.908598,1517432515.802666
trial1,N3,6,10.0.12.89,2018-01-31 21:01:45.326456,1517432515.802853,1517432517.820291
trial1,N4,8,10.0.2.26,2018-01-31 21:01:45.326456,1517432517.820481,1517432540.919064
