trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N1,2,10.0.1.184,2018-01-31 21:13:42.154943,1517433222.154984,1517433226.227224
trial1,N2,4,10.0.9.209,2018-01-31 21:13:42.154943,1517433226.227464,1517433228.508475
trial1,N3,6,10.0.12.89,2018-01-31 21:13:42.154943,1517433228.508699,1517433230.709706
trial1,N4,8,10.0.2.26,2018-01-31 21:13:42.154943,1517433230.709968,1517433237.453559
