trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N6,11,10.3.4.76,2018-01-31 22:32:39.986137,1517437959.98873,1517437976.23016
trial1,N8,15,10.3.7.202,2018-01-31 22:32:39.986137,1517437976.23037,1517438009.597285
