trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N5,9,10.1.12.133,2018-02-01 00:49:30.880745,1517446170.880796,1517446180.920974
trial3,N7,13,10.1.6.236,2018-02-01 00:49:30.880745,1517446180.921214,1517446193.435155
