trial#,from nodename,image,from ip,datestamp,start time,end time
trial3,N1,2,10.2.5.214,2018-01-31 23:02:43.934133,1517439763.934173,1517439773.258455
trial3,N2,4,10.2.7.27,2018-01-31 23:02:43.934133,1517439773.258651,1517439775.621989
trial3,N3,6,10.2.15.63,2018-01-31 23:02:43.934133,1517439775.622201,1517439777.409415
trial3,N4,8,10.2.10.43,2018-01-31 23:02:43.934133,1517439777.409607,1517439806.146491
