trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N2,4,10.2.7.27,2018-01-31 22:35:28.567520,1517438128.567557,1517438130.305227
trial1,N4,8,10.2.10.43,2018-01-31 22:35:28.567520,1517438130.305422,1517438147.677251
