trial#,from nodename,image,from ip,datestamp,start time,end time
trial1,N2,4,10.2.7.27,2018-01-31 22:41:04.269438,1517438464.269479,1517438466.677448
trial1,N4,8,10.2.10.43,2018-01-31 22:41:04.269438,1517438466.677682,1517438474.125329
